,name,juristicid,year,accountreceivable,accountpayable,totalnoncurrentliability,totalliability,totalcurrentliability,totalcurrentasset,totalasset,totalexpense,cashandcashequivalent,otherincome,totalrevenue,netprofitloss,pct_accountreceivable,pct_accountpayable,pct_totalnoncurrentliability,pct_totalliability,pct_totalcurrentliability,pct_totalcurrentasset,pct_totalasset,pct_totalexpense,pct_cashandcashequivalent,pct_otherincome,pct_totalrevenue,pct_netprofitloss
331,บมจ.อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2014-12-31,0,0,33235010000,35196190000,1961180000,25012650000,93639330000,65061000,2887049000,250404000,4568658000,2729753000,,,-1.0941098115446857,-2.1465042085728414,-17.095453646197058,85.4368536160433,20.103992537184222,28.63243638664268,326.3328027029661,-95.58230749471439,-19.39854712459388,-27.76057635868716
332,บมจ.อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2015-12-31,0,0,35382200000,40052910000,4670710000,11855670000,99615350000,346910000,7424000,3763059000,6489306000,4353743000,,,6.460626911199974,13.798993584248741,138.1581496853935,-52.6013037403074,6.381955103694148,433.2072977667113,-99.7428516107624,1402.7950831456365,42.039653657594855,59.49219581405352
333,บมจ.อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2016-12-31,0,0,38913560000,45249100000,6335542000,17416860000,106487100000,206131000,1068060000,4451228000,7242848000,5086917000,,,9.980611720017407,12.973314548181403,35.64408837200339,46.90742910354287,6.898284250369047,-40.58084229339022,14286.584051724136,18.287488981703447,11.612058361864896,16.840084497408327
334,บริษัท อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2018-12-31,83117000,0,52184990000,59444020000,7259026000,57639600000,156031400000,791794000,16809000,14880690000,14880690000,11793350000,inf,,34.10489813833533,31.370612896168094,14.57624304282097,230.94139816247016,46.5261050399532,284.1217478205607,-98.42621201056122,234.30527485898273,105.45357295914535,131.8368866643588
335,บริษัท อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2019-12-31,366932000,0,48653250000,57368560000,8715305000,17701430000,156121800000,447393000,4055000,13781500000,13781500000,11072570000,341.4644416906289,,-6.767731487540763,-3.491452967009967,20.061630857913993,-69.28946418781533,0.057937056259182995,-43.496288175964956,-75.87601879945267,-7.386687042065921,-7.386687042065921,-6.111749418104273
336,บริษัท อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2020-12-31,643880000,0,57068730000,64061490000,13592820000,8841359000,165245700000,492549000,999041000,10055920000,10055920000,7246565000,75.4766550750548,,17.296850672873852,11.666546972766966,55.964937543780735,-50.05285448689738,5.844090959750647,10.093139588683764,24537.26263871763,-27.033196676704275,-27.033196676704275,-34.55390212028463
337,บมจ.บริษัท อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2021-12-31,763186000,0,66026800000,73783480000,15061110000,7681996000,177273400000,515485000,220032000,11240470000,11240470000,8200735000,18.529229048891093,,15.696985021394383,15.176028531337614,10.801952795667113,-13.112950169764625,7.278676540448559,4.65659254206181,-77.97567867585013,11.779628318443258,11.779628318443258,13.167204047710879
338,บริษัท อินโดรามา เวนเจอร์ส  จำกัด (มหาชน),107552000201,2022-12-31,719028000,0,67436500000,74864570000,7428074000,7806590000,176369600000,2057789000,73523000,11821390000,11821390000,6841873000,-5.786007604961307,,2.135042134406029,1.4652195857392414,-50.68043457620321,1.6218961842729307,-0.5098339626813719,299.19473893517755,-66.58531486329261,5.168111297837186,5.168111297837186,-16.57000256684309
340,บมจ.พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2013-12-31,49711070000,39635190000,89677150000,158231300000,68554110000,131751700000,384817100000,450105300000,10703290000,30312930000,502309200000,44637630000,,,,,,,,,,,,
341,บมจ.พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2014-12-31,31498490000,18611010000,83392830000,132641100000,49248310000,109180500000,362103500000,491464200000,10136110000,10261290000,513766500000,17365050000,-36.63686981591826,-53.04422660771905,-7.007716012384424,-16.17265357738955,-28.16140418131021,-17.13161955405509,-5.902440406104614,9.188716507004035,-5.29911830848272,-66.1488018479243,2.2809257724126786,-61.097733011362834
342,บมจ.พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2015-12-31,32125480000,23711090000,86394680000,118995800000,32601110000,99343570000,344605000000,338831700000,6948681000,9503398000,368659100000,23199320000,1.9905398639744387,27.403563804436182,3.5996499938903526,-10.287384528626497,-33.80258124593514,-9.009786546132325,-4.8324581231609205,-31.056687343655952,-31.44627475431896,-7.385932957747032,-28.243842290223288,33.59777253736673
343,บมจ.พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2016-12-31,37306370000,33545400000,71553740000,116186100000,44632390000,106297800000,355260700000,282636800000,27949660000,5722265000,312770100000,23820710000,16.127043082313474,41.47557113570064,-17.17807161274282,-2.361175772590296,36.90451030655091,7.000181290042229,3.092148982167986,-16.58490040925923,302.2297181292392,-39.78716875795374,-15.160076070277395,2.6784836796940548
344,บริษัท พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2018-12-31,37609770000,44363940000,67758360000,120777600000,53019280000,107707500000,393614400000,429237500000,27141980000,8399395000,465113700000,29720820000,0.8132659382298568,32.25044268364663,-5.3042370671330445,3.951849661878648,18.791039422267097,1.3261798456788432,10.795930988144754,51.868935679996376,-2.88976681648363,46.78444636870189,48.70785282864314,24.768825110586533
345,บริษัท พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2019-12-31,30433270000,31142440000,79186170000,120516200000,41329990000,77551350000,385089800000,349836000000,12397420000,10135070000,361682200000,9153075000,-19.08147803084146,-29.802357500258093,16.865535116257234,-0.21643086135176848,-22.04724394597588,-27.9981895411183,-2.16572361173778,-18.498267276274795,-54.32381867498244,20.66428593964209,-22.237895809132258,-69.20315455630094
346,บริษัท พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2020-12-31,24605080000,23070500000,108755600000,158634200000,90926530000,98506760000,414973100000,278073500000,31535290000,6571914000,277102200000,-3379547000,-19.15071893358814,-25.919420572055373,37.34165953473947,31.628942830922323,120.00133559190314,27.021334896168803,7.760086089010931,-20.513183320184314,154.36978016393735,-35.15669847371552,-23.38517073828903,-136.92253149897712
347,บมจ.บริษัท พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2021-12-31,38694970000,64325480000,190292000000,301802500000,190798000000,134060300000,585611500000,379483700000,33304230000,34569880000,415016300000,37128700000,57.264150329931866,178.82135194295748,74.97213936569702,90.25058909112916,109.8375468633852,36.09248745974387,41.120352138488016,36.468847265201475,5.609398232900342,426.02453410072013,49.77012091567661,-1198.6294908755524
348,บริษัท พีทีที โกลบอล เคมิคอล จำกัด (มหาชน),107554000267,2022-12-31,34759970000,54493310000,243994700000,312888900000,68894160000,160944000000,584739700000,517297700000,5185969000,20087240000,522997300000,2589511000,-10.16928040001065,-15.285031685733241,28.22120740756311,3.6733956809502866,-63.8915711904737,20.053438639179543,-0.14887002731333032,36.31618433150092,-84.42849752118575,-41.8938104500218,26.01849614099494,-93.02558128886818
350,บมจ.ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2013-12-31,66533000,1084995000,4365311000,7266860000,2901548000,2664968000,11281740000,2687828000,298692400,452374000,4509884000,1467353000,,,,,,,,,,,,
351,บมจ.ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2014-12-31,126332200,645241200,8540896000,12490320000,3949424000,5614360000,16801480000,3545638000,330693900,133889400,5021778000,948155800,89.87900740985677,-40.530490923921306,95.65378045229767,71.88056464552778,36.114377566733346,110.6726985089502,48.926318103413124,31.914616560285847,10.713864832181862,-70.40294092940798,11.350491498229221,-35.3832513376127
352,บมจ.ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2015-12-31,114496300,797483500,13064260000,19122150000,6057894000,2113445000,36263100000,4098649000,993969900,468104800,5705260000,602946400,-9.368870327596602,23.594634068624252,52.96123498049854,53.09575735449532,53.3867723495882,-62.35643955856055,115.83277187485864,15.596939112227481,200.57098120043943,249.62050767275082,13.610358721552407,-36.40851007819601
353,บมจ.ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2016-12-31,17334090,487734500,14111730000,19444500000,5332769000,3001921000,37105520000,5636505000,173120200,293308300,7116703000,585641200,-84.86056754672421,-38.84080360283316,8.017828793976856,1.6857414046014707,-11.969918919017076,42.03922978833137,2.323077729151679,37.521046569247574,-82.58295346770561,-37.34131758529286,24.739328269000893,-2.8701058667901513
354,บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2018-12-31,57051440,500556600,16750150000,23130130000,6379976000,4979961000,41790230000,1130287000,286177200,3914906000,3914906000,2145789000,229.128555349603,2.628909785959377,18.69664456448643,18.954614415387393,19.63720911218918,65.89247351945637,12.625372181820914,-79.9470239093197,65.30549294651924,1234.7409534609146,-44.98989208907551,266.3999390753246
355,บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2019-12-31,237335100,1200598000,15351420000,25557440000,10206020000,9395219000,46689850000,2966885000,867539900,5642500000,5642500000,1856677000,316.0019449114694,139.8525960900326,-8.350552084608198,10.494147676645138,59.96956728363869,88.66049352595331,11.72431929663944,162.48952699624078,203.14780492645815,44.128620201864365,44.128620201864365,-13.47345894680232
356,บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2020-12-31,226669100,1050690000,17643510000,26649420000,9005910000,9005482000,47114650000,339455800,469097200,2331021000,2331021000,1234592000,-4.494067670563684,-12.486111087974495,14.930801189727072,4.272650155884161,-11.758844289938686,-4.148248167498814,0.9098337218903074,-88.55851170503743,-45.9278818184616,-58.68815241470979,-58.68815241470979,-33.505289288336094
357,บมจ.บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2021-12-31,205213200,353024700,15442180000,25004740000,15815750000,8474910000,46300490000,1396511000,923942200,2934003000,4412804000,2232201000,-9.465736617827481,-66.40067955343632,-12.476712400197009,-6.1715414444291845,75.61523488464796,-5.89165577145121,-1.7280400045421085,311.39700662059687,96.96178105518429,25.867720625425505,89.30777543402655,80.80475169124699
358,บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),107555000082,2022-12-31,352364400,309868500,17142430000,25432960000,8290530000,9872059000,45928240000,1746332000,2158086000,2707412000,4604321000,2053752000,71.70649841238284,-12.224697025448927,11.010427284230584,1.7125552995152171,-47.58054471017814,16.485708992779855,-0.8039871716260416,25.04964157102951,133.57370190472952,-7.722930071986978,4.340029604759232,-7.994306964292197
360,บมจ.ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2013-12-31,2021194000,0,5183534000,199067500000,193884000000,226232100000,232370800000,59842190000,5690472000,9914562000,64558960000,3767104000,,,,,,,,,,,,
361,บมจ.ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2014-12-31,7945229000,17045610000,4414268000,224692600000,220278300000,258663800000,263302000000,67564390000,6592061000,10802110000,73773880000,5051177000,293.0958136626173,inf,-14.840570159277434,12.872568349931557,13.613449278950295,14.33558721330881,13.311138921069254,12.904273723939585,15.843835098389025,8.951963788213746,14.273650009231865,34.086475977302456
362,บมจ.ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2015-12-31,2765705000,0,4119426000,252039900000,247920400000,290324100000,295114500000,71703700000,4531313000,10449060000,78552240000,5462801000,-65.19036770368733,-100.0,-6.679295412059261,12.170983824122384,12.548716782361225,12.239942349876554,12.082133823518237,6.126466915486106,-31.26105780877938,-3.268342944109992,6.477034961425376,8.149070998699903
363,บมจ.ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2016-12-31,2972557000,0,8574811000,297146300000,288571400000,339957700000,346524600000,85359460000,9354845000,12456280000,92539650000,5882271000,7.479178003438536,,108.15548088495825,17.89653146188361,16.396795100362848,17.095928309086283,17.420391068551353,19.044707595284493,106.44888137279413,19.209574832568666,17.806506854546722,7.678661551098065
364,บริษัท ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2018-12-31,3421741000,0,7639151000,355869200000,348230000000,409701100000,416737200000,92618750000,7887737000,14891650000,100851700000,6619374000,15.111030671573333,,-10.911727383845548,19.762285446596508,20.673774324136062,20.51531705268037,20.26193811348458,8.504376667799907,-15.68286807531285,19.551342776495062,8.98214981362042,12.530925555792983
365,บริษัท ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2019-12-31,10652540000,374355400000,11900230000,387224700000,375324400000,19961880000,457366600000,100021800000,8448331000,16618220000,108411500000,6622336000,211.31929622960942,inf,55.779483871964295,8.81096200514122,7.7806047727077,-95.12769675258377,9.749405620616546,7.993035967339224,7.107158872056707,11.594215550325181,7.495956934786419,0.04474743382079094
366,บริษัท ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2020-12-31,4876392000,0,9871126000,416259800000,406388600000,484003400000,493568300000,98057350000,10497720000,16463040000,107478000000,7528013000,-54.22319934963868,-100.0,-17.050964561189154,7.4982561804554315,8.276626832681266,2324.638360715524,7.9152478558775385,-1.9640218432381729,24.257915557522548,-0.9337943534265425,-0.861071011839154,13.67609556506948
367,บมจ.บริษัท ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2021-12-31,8551211000,433826100000,8942407000,447275000000,438332700000,16186260000,533659300000,98444440000,7326481000,19489750000,109662600000,8810136000,75.35938456137244,inf,-9.408440333959877,7.4509236779530585,7.860481322556789,-96.65575489758956,8.12268535074072,0.3947587814681963,-30.20883582339784,18.38487909887845,2.0326020208786932,17.031360068055147
368,บริษัท ไทยประกันชีวิต จำกัด (มหาชน),107555000104,2022-12-31,9702745000,447607300000,7632505000,457973600000,450341100000,17413520000,556059500000,95730430000,7685896000,19462750000,107150000000,9262428000,13.466326582281729,3.1766645667469007,-14.648203777797185,2.391951260410252,2.739562893665015,7.582109764701661,4.197472057546836,-2.7568951583248347,4.905697564765399,-0.1385343578034659,-2.291209582847753,5.133768650109372
369,บมจ.เมืองไทย ลิสซิ่ง จำกัด (มหาชน),107557000195,2014-12-31,5763107000,102373800,383956800,3674715000,3290758000,7009010000,8775048000,909331300,705309200,25289950,1854729000,544554200,,,,,,,,,,,,
370,บมจ.เมืองไทย ลิสซิ่ง จำกัด (มหาชน),107557000195,2015-12-31,12295900000,124285600,3395874000,7432503000,4036629000,12493920000,13073790000,1298618000,144596400,2551775000,2551775000,819864400,113.35540013399022,21.403718529545635,784.4416871898088,102.26066511280467,22.665629013133138,78.25513160917161,48.98824485062645,42.81021669439951,-79.49886376074492,9990.07530659412,37.582094203519766,50.55698771582333
371,บมจ.เมืองไทย ลิสซิ่ง จำกัด (มหาชน),107557000195,2016-12-31,22898800000,224372100,4633467000,17737590000,13104130000,23517450000,24411660000,2330625000,527625700,4463707000,4463707000,1456786000,86.23118275197423,80.52944186615345,36.444020007809485,138.6489450458345,224.63052710566166,88.23115563410042,86.72213642715694,79.46963618246474,264.8954607445275,74.92557141597516,74.92557141597516,77.68621250050617
372,บริษัท เมืองไทย แคปปิตอล จำกัด (มหาชน),107557000195,2018-12-31,28607770000,651077800,24501730000,36849300000,12347570000,29655670000,49118240000,4685896000,856980100,10405310000,10405310000,3707318000,24.931306444005806,190.17770034687916,428.79906126449157,107.74693743625825,-5.77344699724438,26.10070394536823,101.20811120587456,101.05748458031644,62.421978307728374,133.10916240694115,133.10916240694115,154.4861084606799
373,บริษัท เมืองไทย แคปปิตอล จำกัด (มหาชน),107557000195,2019-12-31,34989000000,876724800,29587960000,45909260000,16321300000,35935510000,61839720000,5865757000,743186200,12671480000,12671480000,4226425000,22.305932968560647,34.6574556834836,20.75865663363363,24.586518604152594,32.18228363961493,21.17584934010932,25.89970650414184,25.17898391257509,-13.278476361353086,21.77897631113346,21.77897631113346,14.002224788917484
374,บริษัท เมืองไทย แคปปิตอล จำกัด (มหาชน),107557000195,2020-12-31,39513240000,1051067000,34589680000,56558900000,21969220000,40805150000,77210200000,6142667000,1083709000,14479820000,14479820000,5224348000,12.930463860070308,19.885624314494123,16.904578754331155,23.197150204555683,34.604596447586886,13.551052983525214,24.85535186769927,4.720788808673793,45.819311499594576,14.270945461777163,14.270945461777163,23.611515642653067
375,บมจ.บริษัท เมืองไทย แคปปิตอล จำกัด (มหาชน),107557000195,2021-12-31,50069820000,1221200000,41819520000,73892500000,55410200000,51481590000,98529430000,6958776000,1017777000,-389380000,14334450000,4743802000,26.716563865681486,16.186694092764785,20.901725601393252,30.646989244840327,152.21742055475795,26.16444247846166,27.611934692566532,13.285906593992468,-6.0839210526073,-102.68912182610003,-1.003948944116706,-9.198200426158444
376,บริษัท เมืองไทย แคปปิตอล จำกัด (มหาชน),107557000195,2022-12-31,62665250000,1185903000,63585920000,99655860000,36069940000,66199930000,128300100000,8027127000,2930050000,-1090736000,16930320000,4878318000,25.155732535088006,-2.8903537504094357,52.04842140703671,34.86600128565145,-34.90379027688043,28.589521030721855,30.21500276617859,15.352570624489136,187.8872287347818,180.12121834711593,18.109310088632636,2.835615820390469
377,บมจ.คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2014-12-31,697552100,68907380,30818170,110734300,79916150,4933551000,5919606000,147927800,392989800,313941400,1197535000,1016285000,,,,,,,,,,,,
378,บมจ.คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2015-12-31,439273500,34368600,39872830,92173030,52300200,4811404000,5799270000,179436900,1273767000,1043465000,1043465000,851805600,-37.02642426278984,-50.12348459627982,29.3809139218844,-16.761987929665878,-34.556156671711534,-2.47584346447417,-2.0328379963125975,21.300323536211586,224.12215278869834,232.37572362230657,-12.865594742533625,-16.18437741381601
379,บมจ.คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2016-12-31,770375400,55393470,297700600,1125006000,827305300,5071414000,7060905000,216234500,428754000,1396919000,1396919000,1170981000,75.37488603341653,61.17464778897017,646.6252081931481,1120.5370703339145,1481.839648796754,5.4040359113472825,21.75506572378938,20.507264670756122,-66.33968378832236,33.87310547071536,33.87310547071536,37.47045100431365
380,บริษัท คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2018-12-31,486737900,40354170,2847463000,2895279000,47816330,4501353000,8903532000,203766600,18658850,1067179000,1067179000,772670100,-36.818088947284664,-27.14995106823963,856.4854756758972,157.35676076394262,-94.22023163637414,-11.240671733761044,26.09618738674433,-5.765916169713902,-95.64812223326197,-23.60480457349352,-23.60480457349352,-34.01514627479011
381,บริษัท คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2019-12-31,2952643000,75660900,1156698000,2933393000,1776695000,6016040000,10024950000,1723770000,576954900,3693730000,3693730000,2184888000,506.61867506105443,87.49214765165534,-59.377944507092806,1.3164189012526917,3615.665756865908,33.649593799908594,12.595203791034848,745.9531640612347,2992.124648625183,246.12094128538885,246.12094128538885,182.7711335018658
382,บริษัท คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2020-12-31,1671530000,97693100,129805000,3512161000,3382356000,5587812000,10501920000,271255500,21253320,2343822000,2343822000,2005371000,-43.388686000982844,29.11966418586087,-88.77796970341437,19.730325939961002,90.37347434421778,-7.118104267923753,4.757829216105813,-84.26382289980681,-96.31629439320128,-36.54593053634131,-36.54593053634131,-8.21630216285686
383,บมจ.บริษัท คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2021-12-31,1142492000,86323950,2531867000,5701835000,3569969000,6603784000,12255160000,228563900,62148660,432432000,432432000,1965282000,-31.649925517340407,-11.637618214592438,1850.5157736604908,62.3454904259799,5.546814114185494,18.181928812207705,16.69447110623581,-15.73851958762127,192.41859624755097,-81.55013477985956,-81.55013477985956,-1.9990814667211199
384,บริษัท คาราบาวกรุ๊ป จำกัด (มหาชน),107557000268,2022-12-31,4092216,46439720,153211400,6000295000,5847084000,7059471000,12352600000,905898400,30122810,2437414000,2437414000,1564925000,-99.641816660423,-46.20297148126331,-93.94867897879313,5.234455223625378,63.785287771406416,6.900392259952781,0.7950936585079171,296.34360456747544,-51.531038641862914,463.65255115255115,463.65255115255115,-20.371478495198147
385,บมจ.โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2014-12-31,3091782000,2275789000,9085207000,14128350000,5043142000,7499970000,40163180000,21284890000,3336145000,243394700,23673580000,1789052000,,,,,,,,,,,,
386,บมจ.โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2015-12-31,3783324000,2592934000,7626650000,11949160000,4322513000,15677050000,48933630000,20531760000,2755744000,827816800,22916170000,1907260000,22.367100914618177,13.935606508336228,-16.054196673779696,-15.424235668000863,-14.289286321900118,109.02816944601112,21.83704079208868,-3.538331652172033,-17.397355330778485,240.112911250738,-3.199389361473848,6.607298166850373
387,บมจ.โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2016-12-31,2719820000,1684732000,6009741000,9367298000,3357557000,10108600000,47318560000,16520480000,4754685000,1014612000,19535530000,2540016000,-28.110307232475996,-35.026036142840496,-21.200776225472517,-21.607058571481176,-22.323958308511738,-35.519756586857866,-3.3005317610812823,-19.536951532649905,72.5372530975301,22.56479936140461,-14.752203356843662,33.176179440663574
388,บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2018-12-31,3866610000,2459247000,7776657000,10384370000,2607717000,9392539000,50181320000,15937290000,4851404000,1655786000,18967840000,2648423000,42.16418733592664,45.972593860625906,29.40086769130317,10.85768809746417,-22.33290454934942,-7.083681221929838,6.049972780236756,-3.530103241552307,2.034183126747613,63.19400913846869,-2.905936004807652,4.26796524116384
389,บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2019-12-31,15405420000,2904467000,42631730000,70117890000,27486160000,18503200000,194660400000,16852070000,2327875000,14791410000,32724490000,12788260000,298.42187342400706,18.10391554813322,448.2012386556331,575.2252664340734,954.0315532705428,96.99891584160576,287.91406842227343,5.739871709682132,-52.016467810143205,793.3165276189072,72.52618115715865,382.86319821267216
390,บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2020-12-31,4602851000,3073039000,61398180000,69273460000,7875282000,18260170000,196652100000,16608890000,10655180000,7612184000,25537500000,7265918000,-70.1218726915592,5.803887597965485,44.01991192944785,-1.2043003575834876,-71.34819123515253,-1.3134484845864547,1.0231664991955158,-1.443027473776215,357.72131235568924,-48.53645460439539,-21.962114612022987,-43.18290369448228
391,บมจ.บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2021-12-31,6661948000,3617123000,70803460000,78779280000,12800490000,12062640000,208847500000,20961090000,3485599000,4994415000,28083150000,4902540000,44.73525212960403,17.70507956456133,15.318499668882701,13.722167190724988,62.54008427888677,-33.940154993080576,6.201510179652292,26.204038921324656,-67.28728186666015,-34.389197633688305,9.968281938325996,-32.526901624818784
392,บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),107557000411,2022-12-31,8558966000,6530129000,86030370000,98211390000,12181020000,23070230000,228554000000,42784080000,12041920000,5281044000,48511850000,3602146000,28.47542490574828,80.5337833410697,21.505884034480793,24.666523989556644,-4.839424115795565,91.25357301552562,9.435832365721408,104.11190448588314,245.47634423810658,5.7389904523352575,72.7436202847615,-26.524903417412194
393,บมจ.ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2015-12-31,703140100,2628933000,21555200000,48758480000,27203280000,5806118000,75271940000,31597960,4459058000,2377817,47277770,9679490,,,,,,,,,,,,
394,บมจ.ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2016-12-31,1619496000,749456000,43434440000,52878930000,9444489000,9164152000,79972080000,7986251000,729292800,928270700,12495640000,2562914000,130.32337367759283,-71.49200835472034,101.50330314726838,8.450735133662901,-65.28180057698924,57.83613078480321,6.244212650823133,25174.577852494276,-83.64468908007028,38938.77800520393,26330.265217669956,26377.779304488147
395,บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2018-12-31,525351600,1658800000,51996670000,66537780000,14541110000,4118249000,98932440000,10139720000,423687100,1783551000,15717840000,3107430000,-67.56079669230427,121.33387417006469,19.712997335754757,25.830420547465692,53.963967769987356,-55.06131936702927,23.708724344796337,26.96470471564192,-41.90439011601376,92.13694884477125,25.78659436411421,21.245972358026833
396,บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2019-12-31,474295900,1906801000,58423930000,69148230000,10724290000,4334461000,106805900000,10863330000,608705900,1435111000,16028850000,2923626000,-9.71838669569104,14.950626959247648,12.360906958080209,3.9232598382452855,-26.24847759215081,5.25009536820138,7.958420918355991,7.136390353974265,43.6687357250197,-19.536307063829405,1.9787069979081195,-5.914984408337432
397,บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2020-12-31,512750700,1749757000,59152220000,72151530000,12999310000,4597146000,108675000000,9198006000,1214092000,1018969000,13204490000,1697934000,8.107765637442776,-8.235993163418732,1.2465611265794596,4.343278201047229,21.21371204993523,6.06038443995689,1.7499969570969443,-15.329774571885412,99.45461346768612,-28.9971995197584,-17.62047807547017,-41.92369338622656
398,บมจ.บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2021-12-31,474835500,1422538000,64323020000,74142620000,16539690000,3989683000,110210400000,7710887000,595974000,742896400,10658800000,771862800,-7.39447064626143,-18.700825314600834,8.741514688713291,2.7595949801757502,27.23513786500975,-13.213915764258955,1.4128364389234038,-16.167841160355845,-50.911957248709314,-27.093326686091533,-19.278972531313208,-54.54105989985476
399,บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน),107558000491,2022-12-31,800027600,1703436000,63039690000,74313660000,11273970000,5333438000,109823300000,9316284000,1410946000,1350940000,14272830000,2313439000,68.48521224718876,19.746256339022228,-1.9951333130813875,0.2306905259080505,-31.83687239603644,33.6807460642863,-0.351237269803939,20.81987454880352,136.74623389610957,81.84769774089631,33.90653732127444,199.72153082128065
400,บมจ.บี.กริม เพาเวอร์  จำกัด (มหาชน),107559000427,2016-12-31,1533622000,192078100,11639820000,12449040000,809214300,8253192000,16433850000,129162900,1068995000,743968100,1066769000,507704100,,,,,,,,,,,,
401,บริษัท บี.กริม เพาเวอร์  จำกัด (มหาชน),107559000427,2018-12-31,1962042000,611883000,14875790000,15538510000,662714600,14000650000,32359370000,349320700,3736128000,2001973000,2638667000,1920795000,27.93517568214332,218.55948179412437,27.80085946346249,24.816933675207075,-18.10394354128443,69.6392135309587,96.90681124629957,170.44971892083564,249.4991089761879,169.09393023706255,147.35130098456176,278.3296215256091
402,บริษัท บี.กริม เพาเวอร์ จำกัด (มหาชน),107559000427,2019-12-31,2269413000,293859000,14944790000,18241210000,3296428000,31638470000,43033810000,1258548000,8705265000,1719190000,2097662000,840025000,15.665872595999474,-51.97464221101094,0.46384091197846367,17.393559614145747,397.41291349247473,125.9785795659487,32.98716878604249,260.2844034149708,133.00232219024616,-14.125215474933983,-20.502966080979522,-56.266806192227705
